ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Comment,Countries,ELCatMacroareas,classification,endangerment,code_authorities,codes,alt_names
4065,Dhay'yi,,-13.0255,136.213856,dayi1244,dax,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,dax,Dayi; Dha'i; Daii; Dalwango; Dalwongu; Darlwongo; Dha?i; Dhalwangu; Dha'yi; Dhayyi; Djarlwa:g; Djawark; Taii Tai
4066,Dao,,-3.29,136.42,daoo1238,daz,,ID,Southeast Asia,Trans-New Guinea,endangered,ISO 639-3,daz,"Maniwo; ""X-Ray"""
4067,Dabe,,-2.05,139.12,dabe1239,dbe,,ID,Southeast Asia,Orya-Tor,endangered,ISO 639-3,dbe,Mangambilis
4069,Jaru,,-18.5244,127.5825,jaru1254,ddj,,AU,Australia,Pama-Nyungan,endangered,ISO 639-3; Glottolog,ddj; jaru1254,Djaru; Jaroo; Tjaru; Wawari; Dyaru; Charrau; Deharu; Djara; Djaro; Jarrau; Jarroo; Jarrou; Jaruo; Jaruru; Ka:biri; Karbery; Kodjangana; Meening; Neening; Nining; Njinin; Njining; Nyinin; Ruby Creek; Waringari; Waiangara
4070,Dem,,-3.72,137.63,demm1245,dem,,ID,Southeast Asia,Isolate,threatened,ISO 639-3,dem,Lem; Ndem
4071,Deori,,26.0,90.25,deor1238,der,,IN,South Asia,Sino-Tibetan,threatened,ISO 639-3,der,Chutia; Deuri; Chutiya; Dewri; Drori; Dari; Deori Chutiya
4076,Dhimal,,26.6192,87.4635,dhim1246,dhi,,IN NP,South Asia,Sino-Tibetan,endangered,ISO 639-3,dhi,Dhīmāl
4077,Thalanyji,,-22.847071,113.816528,dhal1245,dhl,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,dhl,Dalandji; Dalendi; Djalendi; Dalaindji; Dalangi; Talandji; Talanji; Talanjee; Talaindji; Talainji; Tallainji; Tal-lainga; Tallainga; Talandi; Talangee; Taloinga; Thalantji; Inikurdira; Jinigudira; Jinigudera; Jinigura; Jiniguri; Jarungura; Talandji-Buduna; Taliandji; Dhalandji
4078,Tharrkari,,-24.322071,114.8172,dhar1247,dhr,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,dhr,Targari; Dal'gari; Tarkarri; Thargari; Tharrgari; Tarugari; Dargari; Tarkari; Dalgari; Tarl-garri; Dhargari
4079,Dhaiso,,-5.0745,38.4741,dhai1238,dhs,,TZ,Africa,Niger-Congo,threatened,ISO 639-3,dhs,Kidhaiso; Daiso; Daisu; Kiseguju
4080,Dhanwar,,26.9661,86.3223,koch1253,dhw,,NP,South Asia,Indo-European,threatened,ISO 639-3,dhw,Dhanvar; Danuwar Rai; Danuwar; Denwar; Danuvār
4082,Dilling,,12.050904,29.652858,dill1242,dil,,SD,Africa,Nubian,threatened,ISO 639-3,dil,Delen; Warki; Warkimbe; Debri; Nubian (Hill)
4084,Aveteian,,-16.33,167.52,dixo1238,dix,,VU,Pacific,Austronesian,severely endangered,ISO 639-3,dix,Dixon Reef
4085,Diuwe,,-5.13,139.46,diuw1238,diy,,ID,Southeast Asia,Trans-New Guinea,endangered,ISO 639-3,diy,
4086,Djinba,,-12.35852096,135.1458759,djin1252,djb,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,djb,Jinba; Djimba; Outjanbah; Dyinba; Ganalbwingu; Kurkamarnapia
4087,Djangun,,-16.91051,144.93245,djan1238,djf,,AU,Australia,Pama-Nyungan,dormant,ISO 639-3,djf,Adho-Adhom; Butju; Changunberries; Chungki; Chunkumberries; Chunkunberry; Chunkunburra; Djandnandi; Djankun; Djungan; Dyangun; Dyangunbari; Gugu Djangun; Gugu Dyangun; Jangun Djanggun; Koko-Mudju; Kokomutju; Kokotjangun; Koko-Tyankun; Kuu Jangkun; Mutju; Mutyu; Ngaigungo; Ngaikungo; Ngaikungo-I; Ngaikungu; Shanganburra
4088,Jiwarli,,-23.403034,115.1339619,djiw1241,dze,,AU,Australia,Pama-Nyungan,dormant,ISO 639-3,dze,Djwarli; Tjiwarli; Djiwali; Dyiwarli; Guwari; Jivali; Jiwali; Juwali; Kuwari; Tcheewarlee; Tivali; Tjiwali; Tci-warli; Thiin; Te:n; Teen; Tenma; Djiwarli
4090,Jawi,,-16.4151748,123.191145,djaw1238,djw,"The Jawi language is very close to Bardi these days, differing mostly in the use of some words; however, there is some evidence that it used to be more different, and the two varieties converged over the course of the 20th Century.",AU,Australia,Nyulnyulan,critically endangered,ISO 639-3,djw,Djaui; Towahi; Tohawi; Ewenu; Ewenyoon; Chowie; Djaoi; Djau; Dyao; Dyawi; Ewanji; Ewenyun; I:wanja; Jarrau; Tohau-i; Djawi
4091,Dakpa,,27.3937,91.8965,dakp1242,dka,,IN BT,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,dka,Dakpakha
4092,Domaaki,,36.216,74.651,doma1260,dmk,"Dawudi is the preferred name within the community. ""Doma"" and related terms are pejorative and should be avoided. ",PK,South Asia,Indo-European,severely endangered,ISO 639-3,dmk,"Dawudi; Dumaki; Dumākī; ""Doma""; Dardu"
4093,Dameli,,35.466,71.81,dame1241,dml,The Dameli have long been in intense contact with speakers of other languages. Dameli exhibits both Nuristani and Indo-Aryan Dardic features (Habib Borjian). ,PK,South Asia,Indo-European,vulnerable,ISO 639-3,dml,Damēlī; Damel; Damedi; Damia; Gudoji; Dardu
4094,Dumpas,,5.967444,117.360686,dump1242,dmv,,MY,Southeast Asia,Austronesian,endangered,ISO 639-3,dmv,Doompas
4095,Daonda,,-3.29588294,141.2018433,daon1243,dnd,,PG,Pacific,Border,endangered,ISO 639-3,dnd,
4096,Dungan,,42.4518,78.4643,dung1253,dng,,UZ KG TJ TM KZ,Near East,Sino-Tibetan,vulnerable,ISO 639-3,dng,Dzhunyan; Tungan; Huizu; Zwn'jan; Kwuizwu; 東干語
4103,Dair,,12.107138,30.143623,dair1239,drb,,SD,Africa,Nubian,threatened,ISO 639-3,drb,Daier; Thaminyi; Nubian (Hill)
4104,Darma,,30.0,79.75,darm1243,drd,,IN NP,South Asia,Sino-Tibetan,threatened,ISO 639-3,drd,Darmiya; Darimiya; Sauka; Shauka; Darmani; Saukas; Shaukas; Dārmūyā; Darmiyā
4105,Dolpo,,29.2193,83.0676,dolp1239,dre,,NP,South Asia,Sino-Tibetan,threatened,ISO 639-3,dre,Phoke Dolpa; Dolpa Tibetan; Dolpike; D'ölpo
4106,Darkhat,,50.171,98.985,dark1243,,,MN,East Asia,Mongolic,vulnerable,ISO 639-3,drh (retired),Darkhan; Darkhad; 達爾扈特; 達爾哈特
4108,Darai,,24.0,84.0,dara1250,dry,,NP,South Asia,Indo-European,endangered,ISO 639-3,dry,
4109,Lower Sorbian,,51.75,14.3333333333,lowe1385,dsb,,DE,Europe,Indo-European,threatened,ISO 639-3,dsb,Sorbian; Sorbian (Lower); Lusatian; Wendish; Lower Lusatian; Low Sorbian; Lower Wendish; Dolna Lužica; Southern Lusatian; Saxon Lusatian; Lower Sorbian; Niedersorbisch; Bas Sorabe; Dolnoserbski; Delnoserbski; Wendisch; Sorbian; Lower
4113,Dumi,,27.25,86.6666666667,dumi1241,dus,,NP,South Asia,Sino-Tibetan,critically endangered,ISO 639-3,dus,Rai; Dumi Bo'o; Dumi Bro; Ro'do Bo'; Lsi Rai; Sotmali
4115,Jabirr-Jabirr,,-17.55866,122.495732,dyab1238,dyb,,AU,Australia,Nyulnyulan,dormant,ISO 639-3,dyb,Jabirrjabirr; Dyaberdyaber; Djaberdjaber; Djaberadjaber; Djabirdjabir; Dyabir-Dyabir; Djaberadjabera; Tjabartjabara; Tjabiratjabir; Tjabirtjabira
4117,Dhanggati,,-30.94350452,152.1724551,dyan1250,dyn,,AU,Australia,Pama-Nyungan,awakening,ISO 639-3,dyn,Djan-Gadi; Dainggati; Boorkutti; Dangadi; Dangati; Danggadi; Danggetti; Ghangatty; Thangatti; Amberu; Burgadi; Burrgati; Burugardi; Daingatti; daNati; Dang-getti; Danghetti; Dhangatty; Dhang-atty; Dhanggatti; Dhungutti; Djaingadi; Djangadi; Dunghutti; Dunggudi; Himberrong; Jang; Macleay Valley language; Ngaku; Nulla Nulla; Tangetti; Tang-gette; Thangatty; Thungatti; Yung; Yunggai; Danggali; Dangali; Tungarlee; Tongaranka; Dianggati; Dyangadi; Thanggatti; Thanggati
4118,Djabugay,,-16.82350711,145.5840818,dyaa1242,dyy,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,dyy,Dyabugay; Tjapukai; Bulum-Bulum; Check-Cull; Chewlie; Djabugai; Hileman; Kodgotto; Kikonjunkulu; Kokonyungalo; Koko-Tjumbundji; Ngarlkajie; Orlow; Tjabakai-Thandji; Tjabogaijanji; Tjankir; Tjankun; Tjapunkandji; Tjunbundji; Barron River dialect; Binggu; Dyabugai; Dyabugandyi; Koko-tjumbun; Tjapukandji; Tjapukanja; Tjabogaitjandji; Tajbogaijanji; Kokonjunkulu; Kokoyungalo; Njakali; Nyakali; Dyaabugay
4119,Tunzu,,10.033333,9.1,tunz1235,dza,,NG,Africa,Niger-Congo,threatened,ISO 639-3,dza,Dugusa; Duguza
4120,Eitiep,,-3.520083904,142.5982513,eiti1240,eit,,PG,Pacific,Torricelli,endangered,ISO 639-3,eit,Endangen; Indiang
4122,El Hugeirat,,12.3131,28.4243,elhu1238,elh,,SD,Africa,Nubian,severely endangered,ISO 639-3,elh,El Hagarat; Nubian (Hill)
4123,Nding,,10.4121,30.6024,ndin1245,eli,,SD,Africa,Niger-Congo,threatened,ISO 639-3,eli,Eliri
4124,El Molo,,2.7212,36.7326,elmo1238,elo,,KE,Africa,Afro-Asiatic,dormant,ISO 639-3,elo,"Elmolo; Fura-Pawa; Ldes; Dehes; ""Ndorobo"""
4126,Elu,,-2.0,147.1,eluu1241,elu,,PG,Pacific,Austronesian,endangered,ISO 639-3,elu,Admiralitäts-inseln
4127,Eastern Meohang,,27.5441,87.1401,east2357,emg,,NP,South Asia,Sino-Tibetan,severely endangered,ISO 639-3,emg,Rai; Newang; Newahang; Newange Rai; Newahang Jimi; Mewahang; Jindā; Meohang; Eastern
4130,Forest Enets,,68.6836,86.2727,fore1265,enf,,RU,Caucasus; Europe; East Asia,Uralic,severely endangered,ISO 639-3,enf,Bai Enets; Pe-Bae; лесной энецкий; Yenisei Samoyed; онаь базаан; ona' bazaan; enetj; enets; Yenisey; пэ-бай; Jenissei-Dialekt; Baicha-Dialekt; Jenisei; Enets; Jenisej-Samojedisch; Enzisch; Yenisey Samoyedic; iénisséi; enete; èncy; Yensisei-Samoyed; Yenisei Samoyedic; Yenisei Somoyed; Enec; Yenets; Yenisey-Samoyedic; Eńeć; Samojedi; Samojedimanzela; enyec nyelv; enetsin kieli
4131,Erohwa,,5.155231,6.034824,eruw1238,erh,,NG,Africa,Niger-Congo,severely endangered,ISO 639-3,erh,Eruwa; Erakwa; Arokwa
4132,Erre,,-12.580519,133.06175,erre1238,err,,AU,Australia,Giimbiyu,critically endangered,ISO 639-3,err,Ere; Ari; Erei; Arra
4133,Ersu,,28.966069,102.771749,ersu1241,ers,"Note that is entry only contains information on Ersu (eastern Ersu).

Documentation project “Ersu and Xumi: Comparative and Cross-Varietal Documentation of Highly Endangered Languages of South-West China” by CNRS-CRLAO (France), Sichuan Minorities Institute, and Xichang College, supported by  the Endangered Languages Documentation Programme (grant number MPD0257), 2013-2016.
",CN,East Asia,Sino-Tibetan,threatened,ISO 639-3,ers,爾蘇語
4135,Eshtehardi,,35.73,50.37,esht1238,esh,,IR,Near East,,,ISO 639-3,esh,
4142,Even,,67.6593,134.6594,even1260,eve,,RU,Caucasus; Europe; East Asia,Tungusic,severely endangered,ISO 639-3,eve,Lamut; Orich; Ilqan; Ewen; Eben; lama-dī; Ewenische; Lamutische; Northeastern Tungus; Tungusisabatschi; Lamuti; эвенский язык; ламутский язык; эвэды торэн; eved'i toren
4144,Fali of Baissa,,7.0,10.0,bais1242,fah,,NG,Africa,Niger-Congo,critically endangered,ISO 639-3,fah,
4147,Kven Finnish,,69.38,29.54,kven1236,fkv,"""There have been some controversies and official debates about the Kven minority, its status 
and their language in Norway since the 1980s. The main questions have concerned the 
status of the Kven language as an independent language and the language used in schools 
and higher education (Anttonen 1999)... When the European Charter for Regional or Minority Languages came into force in Norway in 1998, the language of the Kvens was defined as Kven/Finnish, but in 2005 the denomination was changed to 'the Kven language'."" (Räisänen & Kunnas 2012)",NO,Europe,Uralic,severely endangered,ISO 639-3,fkv,North Fennic; North Finnish; Kven
4148,Kalispel-Spokane-Pend d'Oreille-Salish,,47.5944,-114.1182,,,"Because four separate groups are represented, entering their language under a single name is problematic. However, the varieties used by each tribe are mutually intelligible with few dialectal differences, so their languages are represented with one entry here.

Ethnologue has 2 languages here, Kalispel-Pend d’Oreille [fla] and Spokane [spo].",US,North America,Salishan,severely endangered,,fla; spo,"Nqlispélišcn; Kalispel; Kalispel-Pend d'Oreille; Kalispel-Pend D'oreille; Kalispel-Flathead; ""Flathead""-Kalispel; Salish; Montana Salish-Kalispel-Spokane; Flathead-Kalispel-Spokane; Flathead-Pend d'Oreille-Spokane; Montana Salish-Pend d'Oreille-Spokane; Séliš; Spokane-Kalispel-Flathead; Qalispé; Flathead-Kalispel-Spokane; Spokan; Montana Salish-Kalispel-Spokane; Flathead-Pend d'Oreille-Spokane; Montana Salish-Pend d'Oreille-Spokane; Spokane-Kalispel-Flathead; Npoqínišcn; Spokane; Flathead; Selish"
4149,Foau,,-3.05,139.21,foau1240,flh,,ID,Southeast Asia,Lakes Plain,endangered,ISO 639-3,flh,Doa
4150,Flinders Island,,-14.17091978,144.2456751,flin1247,fln,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,fln,Yalgawarra; Wurima; Mutumui; Walmbaria; Gambilmugu
4155,Carolinian,,15.2,145.75,caro1242,cal,,MP,Pacific,Austronesian,threatened,ISO 639-3,cal,Saipan Carolinian; Southern Carolinian; Sprache der Marianen; Karolinian
4156,Chácobo,,-11.78,-66.35,chac1251,cao,"Ethnologue (2009, 2016) lists Shinabo [snh] as an separate Panoan language related to Chákobo (Chácobo), listed as unattested; others consider it a variety of Chákobo.
Several sources distinguish Chácobo [cao] and Pacahuara [pcp] (Pacaguara, Pakaguara, Pakawara, Pacawara); however, they are dialects of a single language (Fleck 2013).",BO,South America,Pano-Tacanan,vulnerable,ISO 639-3,cao,Chákobo; Chacobo; Shinabo; Chakobo-Pakawara
4157,Car Nicobarese,,9.0,93.0,carn1240,caq,,IN,South Asia,Austro-Asiatic,vulnerable,ISO 639-3,caq,Nicobarese (Car); Pu; Car; Car Nicobarese; Kar Nicobar-Chowra; Car Nikobar; Puː; Nicobarese; Car
4159,Kasanga,,12.2702,-16.1553,kasa1248,ccj,,GW,Africa,Niger-Congo,critically endangered,ISO 639-3,ccj,Cassanga; Kassanga; I-Hadja; Haal
4160,Choni,,34.5947,103.5653,chon1285,cda,,CN,East Asia,Sino-Tibetan,at risk,ISO 639-3,cda,Chona; Chone; Cone; Jone; 卓尼話
4161,Centúúm,,9.88904,11.751045,cent2045,cet,,NG,Africa,Isolate,critically endangered,ISO 639-3,cet,Cen Tuum; Jalaa
4163,Highland Chontal,,16.25,-95.75,high1242,chd,"c.3,000 speakers (LC)",MX,"Mexico, Central America, Caribbean",Tequistlatecan,threatened,ISO 639-3,chd,Chontal; Chontal of Oaxaca; Chontal (Highland); Chontal de Oaxaca (Sierra); Tequistlateco; Highland Oaxaca Chontal; Mountain Tequistlatec
4167,Chinook Wawa,,45.0591,-123.6091,chin1272,chn,"A pidgin (trade language), formerly used from Oregon to Alaska.",US CA,North America,Pidgin or Creole,critically endangered,ISO 639-3,chn,Chinook Jargon; Chinook Pidgin; Chinuk Wawa; Jargon; činúk wáwa
4169,Chiapanec,,16.192264,-92.795103,chia1262,cip,,MX,"Mexico, Central America, Caribbean",Otomanguean,dormant,ISO 639-3,cip,Chiapaneco; Chiapaneko
4171,Southwestern Ojibwa,,47.6666666667,-92.5,chip1241,ciw,"Ojibwayan is a dialect complex, varieties of which are spoken in a large number of communities in the north-central United States, and in Canada from Alberta to Quebec. At least 7 regional dialects or emergent languages can be distinguished: Severn Ojibwe, Northern Algonquin, Saulteaux, Central Southern Ojibwe (Anishinaabemowin), Eastern Ojibwe (including Southern Algonquin), Ottawa (Odawa), and Old Algonquin. The first two are classified as Northern Ojibwe, and the rest as Southern Ojibwe.
Ethnologue has Chippewa (Southwestern Ojibwa). For others, Central Southern Ojibwa is an emergent language of the Ojibwayan dialect complex. Different groups refer to themselves and their language as Ojibwe, Ojibway, Chippewa, Chippeway, and Anishinabe, but local varieties do not differ substantially. ",US,North America,Algic,threatened,ISO 639-3,ciw,Ojibwe (Minnesota); Ojibwa; Ojibway; Ojibwe; Chippeway; Chippewa; Chipewa; Chipeway; Anishinabe
4172,Chaima,,8.4941,-64.0942,chai1253,,"Some sources treat Cumanagoto [cuo], Chaima [ciy], and Cumaná (Kumaná) as separate languages. 
Gildea (2012: 445) gives Kumaná as extinct, with Chaima and Cumanagota as extinct varieties of Kumaná. Crevels (2012:220) distinguishes Chaima and Kumanagoto. 
Ethnologue (Lewis et al. 2016) also has Chaima [ciy] distinct from Cumanagoto [cuo], both members of a ""Cumaná"" branch.
Crevels (2012) also distinguishes Piritugoto, with 50 speakers, saying ""further research is necessary to establish the degree to which it is still spoken and its exact classification within the Cariban family."" However, no linguistic data has been published on it (la lengua de los indios de Piritu) since the 17th century, and the current Chaima area coincides with that reported for the Piritu(goto). This suggests this is just an alternative name or a now extinct dialect.
",BR VE GY SR GF,South America,,,,ciy; cuo,Chaima: Chayma; Guaga-Tagare; Sayma; Warapiche; Kumaná; Cumaná; Cumanagoto
4173,Eastern Cham,,11.562,108.994,east2563,cjm,,VN,Southeast Asia,Austronesian,vulnerable,ISO 639-3,cjm,Phan Rang Cham; Cham; Cham (Eastern); Tjam; Chiem; Chiem ThÃ nh; Bhamam; Bình Thuân
4174,Chenapian,,-4.273582935,142.2684479,chen1259,cjn,,PG,Pacific,Sepik,endangered,ISO 639-3,cjn,Tsenap; Zenap; Chenap
4176,Kavalan,,24.6,121.85,kava1241,ckv,,TW,East Asia,Austronesian,critically endangered,ISO 639-3,ckv,Kuwarawan; Kiwarawa; Kuvarawan; Kibalan; Kiwaraw; Kuvalan; Kavarauan; Kvalan; Shekwan; Cabaran; Kabalan; Kabaran; Kamalan; Kavanan; Kbalan; Sprache von Formosa; 噶瑪蘭語
4178,Chilisso,,35.280275,73.295122,chil1275,clh,,PK,South Asia,Indo-European,threatened,ISO 639-3,clh,Chiliss; Galos; Dardu; Chiliso
4179,Kera'a,,28.6496,95.8419,idum1241,clk,,IN CN,South Asia; East Asia,Sino-Tibetan,threatened,ISO 639-3; Glottolog,clk; idum1241,"Idu-Mishmi; Idu; Midu; Lho-Pa; ""Chulikata""; ""Chulikotta""; Ida; Midhi; Yidu Luoba; Chulikatta; Idu Mishmi; Chulikātā Mishmi; Neda; Methun; Bebejiya; 義都語; 珞巴"
4181,Kiai,,-15.403194,166.86002,fort1240,frt,,VU,Pacific,Austronesian,endangered,ISO 639-3,frt,Fortsenal
4182,Ko,,10.6714,30.8386,kooo1244,fuj,,SD,Africa,Niger-Congo,threatened,ISO 639-3,fuj,Kau; Fungor; Fungur
4184,Alekano,,-6.066817,145.39135,alek1238,gah,,PG,Pacific,Trans-New Guinea,vulnerable,ISO 639-3,gah,Gahuku; Gafuku; Gahuku-Gama; Zo'maga
4186,Gta',,18.2293,82.727,gata1239,gaq,,IN,South Asia,Austro-Asiatic,threatened,ISO 639-3,gaq,Gataʔ; Gata'; Gataq; Getaq; Didei; Didey; Didayi; Dire; Geta'; Gta'; Gta Asa
4188,Mudhili Gadaba,,18.3858,82.7819,mudh1235,gau,,IN,South Asia,Dravidian,threatened,ISO 639-3,gau,Kondekor Gadaba; Kondekor; Gadaba; Mudhili; Gadaba; Gol Gadaba; Salur Ollar Gadaba; Kondekar; Kondkor; Salur Gadba; Salur
4189,Kaytetye,,-20.61525316,134.235744,kayt1238,gbb,,AU,Australia,Pama-Nyungan,endangered,ISO 639-3,gbb,Kaiditj; Kaititj; Gaididj; Kaititja; Kaitije; Katitja; Katitcha; Katitya; Kaitish; Kaddakie; Kadda-kie; Kaitidji; Kaitiji; Kaititje; Katitch-a; Kat-titch-a; Kat-tit-ya; Kaytej
4190,Garrwa,,-16.070005,136.309758,gara1269,wrk,,AU,Australia,Garrwan,severely endangered,ISO 639-3,wrk,Karrwa; Garawa; Karawa; Leearrawa; Gaarwa; Karwa; Karrawar; Kurrawar; Korrawa; Karrwaz; Garuwa; Grawa; Kariwa; Leearawa; Wollongorang; Wulungwara
4191,Karajarri,,-18.71361155,122.0338064,kara1476,gbd,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,gbd,Karrajarri; Garadjiri; Garadyari; Guradjara; Gard'are; Karatjarri; Karadjari; Garadjeri; Karadhari; Garadjara; Laradjeri; Naudu; Nadja; Nadjanadja; Kularupulu; Nawudu; Nawurungainj; Minala; Karadjeri
4193,Gaddi,,32.4912,76.8383,gadd1242,gbk,,IN,South Asia,Indo-European,at risk,ISO 639-3,gbk,Bharmauri Bhadi; Pahari Bharmauri; Panchi Brahmauri Rajput; Gaddyali; Gadiali; Gadi
4194,Mo'da,,6.5008,29.9377,moda1242,gbn,,SS,Africa,Central Sudanic,endangered,ISO 639-3,gbn,Gberi; Gweri; Gbara; Muda
4195,Gagudju,,-12.514603,132.647017,gaga1251,gbu,,AU,Australia,Isolate,dormant,ISO 639-3,gbu,Abedal; Abiddul; Arwur; Auwur; Awoy; Gagadju; Gagadu; Gagadyu; Gaguju; Ka:ka:dju; Kakadju; Kakadu; Kakaju; Kakakta; Kakata; Kakatu; Kakdju; Kakdjuan; Kakudju; Karkadoo; Katata; A:rwu:r; Abdedal; Awur; Gaagudju
4196,Zoroastrian Dari,,31.805181,54.466658,zoro1242,gbz,,IR,Near East,Indo-European,endangered,ISO 639-3,gbz,"Dari; ""Gabri""; ""Gabar""; ""Yazdi""; Gabri; Yazdi; Dari; Zoroastrian; Behdinan dialect"
4197,Ganggalida,,-17.019031,138.229847,gang1267,gcd,,AU,Australia,Tangkic,critically endangered,ISO 639-3,gcd,Mainland; Engarilla; Eugoola; Ganggalita; Iukala; Jakula; Jogula; Jokal; Jokala; Jokul; Jokula; Jugul; Jugula; Jugulda; Jungulda; Kanggaleida; Kangkalita; Yangarella; Yokula; Yookala; Yugulda; Yukala; Yukula; Yukulta; Southern Tangkic; Yukulta-Nguburindi; Mainland Tangkic; Ganggalidda
4198,Pottangi Ollar Gadaba,,18.75,83.5,pott1240,gdb,,IN,South Asia,Dravidian,vulnerable,ISO 639-3,gdb,Ollar Gadaba; Ollari; Ollaro; Hallari; Allar; Hollar Gadbas; San Gadaba; Gadba; Sano; Kondekar; Kondkor; Pottangi Gadba; Pottangi; Gadaba; Pottangi Ollar
4199,Gugu-Badhun,,-18.96002008,143.2350126,gugu1253,gdc,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,gdc,Kokopatun; Patun; Koko Padun; Koko-Patun; Koko Patun; Gugu Badhun
4200,Gajirrabeng,,-14.99,128.85,gadj1243,gdh,,AU,Australia,Jarrakan,critically endangered,ISO 639-3,gdh,Gadjerong; Kajirrawung; Gadyerong; Gadyerrong; Gajirrawoong; Gajirrabeng; Gadjarawang; Ginmu; Kadjarong; Kadjerawang; Kadjeroen; Kadjerong; Kujera; Gadjerawang
4201,Kurtjar,,-17.31160269,141.6480703,gurd1238,gdj,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,gdj,Kurtjjar; Kurrtyar; Gurdyar; Gunggara; Kuritjari; Kutjar; Koonkurri; Ungorri; Gilbert River tribe; Gurdjar; Ikarranggal
4202,Mehri,,21.43,51.15,mehr1241,gdq,,YE OM KW,Near East,Afro-Asiatic,at risk,ISO 639-3,gdq,Mehrī; Mahri; Meḥri
4203,Geruma,,10.206,9.27,geru1240,gea,,NG,Africa,Afro-Asiatic,threatened,ISO 639-3,gea,Gerumawa; Gerema; Germa
4204,Kukatj,,-18.04972881,141.088921,guga1239,ggd,,AU,Australia,Pama-Nyungan,dormant,ISO 639-3,ggd,Kukatji; Konggada; Kalibamu; Gugadj
4207,Eastern Gurung,,28.275,84.1782,east2345,ggn,The new ISO code change resulted in the inclusion of Eastern Gurung into Western Gurung (http://www-01.sil.org/iso639-3/cr_files/639-3_ChangeRequests_2015_Summary.pdf).,NP,South Asia,Sino-Tibetan,threatened,ISO 639-3,ggn,Gurung; Gurnung; Eastern; Gurung; Eastern
